Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_Location,Payment_Method,Transaction_Status,Fraud_Flag,User_Account_Balance,User_Device_Type,User_Transaction_History_Count,User_Age,User_Gender,User_Country,Transaction_Type,Merchant_Category,User_Account_Status
TID1959,UID1347,412.2,2024-02-09,23:00:00,Merchant_77,Location_7,Credit Card,Pending,0,54281.24,Android,353,18,Female,UK,Purchase,Fashion,Active
TID1960,UID1675,3642.42,2024-02-10,00:00:00,Merchant_17,Location_46,Net Banking,Failed,0,79424.74,iOS,301,51,Male,USA,Withdrawal,Fashion,Inactive
TID1961,UID1089,2487.34,2024-02-10,01:00:00,Merchant_24,Location_46,Net Banking,Success,0,49980.97,Android,91,62,Other,Canada,Purchase,Fashion,Inactive
TID1962,UID1647,2189.89,2024-02-10,02:00:00,Merchant_58,Location_36,UPI,Success,0,30697.42,iOS,424,26,Female,Canada,Withdrawal,Healthcare,Suspended
TID1963,UID1697,3650.25,2024-02-10,03:00:00,Merchant_72,Location_16,Debit Card,Success,0,16877.05,Android,370,29,Male,India,Withdrawal,Travel,Active
TID1964,UID1315,3829.91,2024-02-10,04:00:00,Merchant_91,Location_24,Credit Card,Pending,0,65110.97,iOS,406,27,Male,USA,Deposit,Grocery,Active
TID1965,UID1177,802.95,2024-02-10,05:00:00,Merchant_23,Location_1,Debit Card,Pending,0,93013.15,Android,414,27,Female,USA,Withdrawal,Fashion,Suspended
TID1966,UID1539,3055.02,2024-02-10,06:00:00,Merchant_46,Location_49,UPI,Failed,0,16208.24,iOS,190,67,Male,Canada,Withdrawal,Travel,Suspended
TID1967,UID1731,685.42,2024-02-10,07:00:00,Merchant_72,Location_25,Debit Card,Success,0,18821.79,Android,73,61,Male,UK,Transfer,Electronics,Suspended
TID1968,UID1868,3759.36,2024-02-10,08:00:00,Merchant_8,Location_10,Net Banking,Failed,0,43927.0,iOS,173,65,Other,UK,Withdrawal,Electronics,Suspended
TID1969,UID1040,3288.21,2024-02-10,09:00:00,Merchant_59,Location_16,Net Banking,Failed,0,80883.04,Android,35,40,Male,Australia,Transfer,Grocery,Active
TID1970,UID1739,4783.51,2024-02-10,10:00:00,Merchant_90,Location_16,Credit Card,Success,0,30098.35,Android,210,23,Other,UK,Transfer,Fashion,Suspended
TID1971,UID1703,354.1,2024-02-10,11:00:00,Merchant_59,Location_8,Credit Card,Failed,0,26137.38,iOS,298,41,Other,USA,Purchase,Electronics,Suspended
TID1972,UID1922,294.7,2024-02-10,12:00:00,Merchant_13,Location_29,Credit Card,Pending,0,62376.66,iOS,133,41,Other,India,Purchase,Travel,Active
TID1973,UID1501,1418.11,2024-02-10,13:00:00,Merchant_39,Location_39,UPI,Failed,0,54025.86,Android,283,38,Other,UK,Deposit,Travel,Suspended
TID1974,UID1958,1315.91,2024-02-10,14:00:00,Merchant_28,Location_28,Credit Card,Success,1,6961.82,iOS,198,59,Male,Canada,Deposit,Electronics,Active
TID1975,UID1144,1242.42,2024-02-10,15:00:00,Merchant_89,Location_6,UPI,Pending,0,9067.51,iOS,446,48,Male,Canada,Deposit,Fashion,Active
TID1976,UID1200,4532.21,2024-02-10,16:00:00,Merchant_61,Location_16,Net Banking,Pending,0,64658.29,Android,32,64,Other,Australia,Withdrawal,Grocery,Suspended
TID1977,UID1928,1255.24,2024-02-10,17:00:00,Merchant_16,Location_20,Debit Card,Failed,0,47047.24,iOS,136,58,Male,Australia,Purchase,Fashion,Suspended
TID1978,UID1723,1367.03,2024-02-10,18:00:00,Merchant_2,Location_16,Net Banking,Failed,0,97126.74,Android,248,47,Other,USA,Withdrawal,Healthcare,Inactive
TID1979,UID1460,3799.4,2024-02-10,19:00:00,Merchant_82,Location_7,Net Banking,Pending,0,68174.61,iOS,359,51,Other,UK,Purchase,Electronics,Inactive
TID1980,UID1731,2254.2,2024-02-10,20:00:00,Merchant_17,Location_41,Net Banking,Failed,0,1997.29,Android,341,35,Other,UK,Withdrawal,Healthcare,Active
TID1981,UID1751,3885.79,2024-02-10,21:00:00,Merchant_30,Location_14,Credit Card,Success,0,48620.86,iOS,146,29,Female,Australia,Deposit,Electronics,Active
TID1982,UID1924,336.18,2024-02-10,22:00:00,Merchant_13,Location_43,Credit Card,Failed,0,42030.35,Android,334,52,Male,UK,Purchase,Grocery,Inactive
TID1983,UID1908,2442.98,2024-02-10,23:00:00,Merchant_96,Location_26,Credit Card,Failed,0,11564.67,Android,143,24,Male,USA,Purchase,Fashion,Active
TID1984,UID1557,177.73,2024-02-11,00:00:00,Merchant_93,Location_26,Debit Card,Pending,0,92397.67,iOS,234,58,Other,India,Transfer,Fashion,Inactive
TID1985,UID1546,322.64,2024-02-11,01:00:00,Merchant_94,Location_14,Credit Card,Failed,0,80696.12,iOS,410,57,Male,Canada,Purchase,Electronics,Suspended
TID1986,UID1252,4533.12,2024-02-11,02:00:00,Merchant_82,Location_7,UPI,Failed,0,23778.5,Android,437,42,Other,USA,Purchase,Travel,Suspended
TID1987,UID1389,704.83,2024-02-11,03:00:00,Merchant_13,Location_33,Net Banking,Failed,0,26342.1,Android,44,23,Male,UK,Withdrawal,Healthcare,Suspended
TID1988,UID1593,2666.78,2024-02-11,04:00:00,Merchant_43,Location_26,Debit Card,Success,0,4169.79,iOS,32,18,Other,USA,Deposit,Fashion,Active
TID1989,UID1882,2061.37,2024-02-11,05:00:00,Merchant_85,Location_45,Debit Card,Failed,0,30375.03,iOS,231,63,Other,Canada,Transfer,Fashion,Suspended
TID1990,UID1255,1743.24,2024-02-11,06:00:00,Merchant_94,Location_20,Debit Card,Success,0,58877.58,iOS,28,33,Female,Germany,Withdrawal,Electronics,Active
TID1991,UID1708,4500.17,2024-02-11,07:00:00,Merchant_21,Location_3,Debit Card,Success,0,42663.5,iOS,423,65,Other,Canada,Purchase,Travel,Suspended
TID1992,UID1814,118.9,2024-02-11,08:00:00,Merchant_55,Location_4,Debit Card,Success,0,96956.29,iOS,491,21,Female,Canada,Withdrawal,Healthcare,Active
TID1993,UID1920,3322.31,2024-02-11,09:00:00,Merchant_81,Location_26,UPI,Success,0,6551.94,iOS,160,46,Male,Germany,Deposit,Travel,Active
TID1994,UID1449,4817.34,2024-02-11,10:00:00,Merchant_40,Location_11,Net Banking,Pending,0,59551.59,Android,333,55,Male,UK,Transfer,Travel,Inactive
TID1995,UID1009,2805.24,2024-02-11,11:00:00,Merchant_83,Location_2,Debit Card,Success,0,85972.63,iOS,207,64,Female,UK,Withdrawal,Electronics,Inactive
TID1996,UID1823,4684.74,2024-02-11,12:00:00,Merchant_15,Location_14,Net Banking,Failed,0,48593.35,iOS,18,45,Male,India,Purchase,Travel,Inactive
TID1997,UID1797,270.77,2024-02-11,13:00:00,Merchant_73,Location_44,Credit Card,Success,0,1293.31,iOS,103,39,Female,Canada,Withdrawal,Healthcare,Active
TID1998,UID1241,2099.78,2024-02-11,14:00:00,Merchant_52,Location_30,Debit Card,Failed,1,25037.35,iOS,70,25,Male,USA,Purchase,Grocery,Inactive
TID1999,UID1250,1308.19,2024-02-11,15:00:00,Merchant_74,Location_49,Debit Card,Success,0,33053.13,Android,119,49,Female,India,Transfer,Grocery,Inactive
TID2000,UID1876,3656.8,2024-02-11,16:00:00,Merchant_95,Location_12,Net Banking,Pending,0,96633.45,Android,139,50,Female,UK,Transfer,Healthcare,Inactive
TID2001,UID1004,4906.67,2024-02-11,17:00:00,Merchant_53,Location_26,Debit Card,Success,0,91265.55,Android,160,30,Other,UK,Withdrawal,Electronics,Active
TID2002,UID1118,1290.09,2024-02-11,18:00:00,Merchant_87,Location_44,Debit Card,Success,0,94967.88,Android,232,44,Male,Australia,Transfer,Fashion,Active
TID2003,UID1800,3274.33,2024-02-11,19:00:00,Merchant_52,Location_33,Debit Card,Pending,0,82750.09,iOS,148,35,Other,India,Deposit,Electronics,Inactive
TID2004,UID1373,998.51,2024-02-11,20:00:00,Merchant_30,Location_13,UPI,Success,0,35813.13,Android,353,35,Female,UK,Withdrawal,Healthcare,Inactive
TID2005,UID1064,2831.0,2024-02-11,21:00:00,Merchant_33,Location_14,UPI,Failed,1,90681.77,iOS,424,30,Other,Germany,Purchase,Travel,Active
TID2006,UID1145,2325.02,2024-02-11,22:00:00,Merchant_57,Location_24,Debit Card,Success,0,98186.77,iOS,392,39,Female,Australia,Withdrawal,Grocery,Active
TID2007,UID1223,4860.31,2024-02-11,23:00:00,Merchant_52,Location_34,UPI,Success,0,35657.06,Android,243,31,Male,USA,Purchase,Travel,Inactive
TID2008,UID1238,3046.55,2024-02-12,00:00:00,Merchant_9,Location_44,Credit Card,Success,0,26795.04,Android,35,28,Male,Australia,Transfer,Electronics,Inactive
TID2009,UID1176,1754.04,2024-02-12,01:00:00,Merchant_54,Location_26,Debit Card,Pending,0,55144.71,iOS,325,56,Male,Canada,Purchase,Healthcare,Inactive
TID2010,UID1778,579.34,2024-02-12,02:00:00,Merchant_1,Location_21,Credit Card,Success,0,19528.07,Android,382,67,Female,Canada,Purchase,Grocery,Active
TID2011,UID1852,764.72,2024-02-12,03:00:00,Merchant_44,Location_28,Net Banking,Success,0,4229.8,Android,355,39,Other,USA,Purchase,Healthcare,Inactive
TID2012,UID1281,1134.33,2024-02-12,04:00:00,Merchant_99,Location_48,Credit Card,Failed,0,94637.29,iOS,239,53,Male,Germany,Purchase,Grocery,Active
TID2013,UID1062,1262.32,2024-02-12,05:00:00,Merchant_75,Location_36,Net Banking,Success,0,92648.32,iOS,334,34,Female,USA,Deposit,Grocery,Suspended
TID2014,UID1216,4254.57,2024-02-12,06:00:00,Merchant_98,Location_40,Debit Card,Success,0,17102.73,iOS,149,68,Other,India,Purchase,Grocery,Inactive
TID2015,UID1853,2810.5,2024-02-12,07:00:00,Merchant_80,Location_2,Net Banking,Success,0,41366.28,iOS,111,49,Female,USA,Withdrawal,Electronics,Suspended
TID2016,UID1826,2621.72,2024-02-12,08:00:00,Merchant_9,Location_42,Net Banking,Success,0,83272.6,iOS,408,31,Female,USA,Deposit,Healthcare,Active
TID2017,UID1794,582.7,2024-02-12,09:00:00,Merchant_32,Location_9,Credit Card,Failed,0,66439.03,Android,17,59,Male,Australia,Purchase,Fashion,Suspended
TID2018,UID1688,4302.1,2024-02-12,10:00:00,Merchant_15,Location_23,Credit Card,Failed,0,40083.96,iOS,402,46,Female,Germany,Purchase,Fashion,Inactive
TID2019,UID1460,3616.84,2024-02-12,11:00:00,Merchant_12,Location_15,Credit Card,Pending,0,74672.93,iOS,226,23,Female,USA,Purchase,Fashion,Suspended
TID2020,UID1928,347.67,2024-02-12,12:00:00,Merchant_97,Location_13,Debit Card,Success,0,89807.69,iOS,140,67,Other,India,Deposit,Healthcare,Suspended
TID2021,UID1609,3542.1,2024-02-12,13:00:00,Merchant_78,Location_23,Debit Card,Pending,1,92689.67,Android,144,21,Male,Australia,Purchase,Travel,Suspended
TID2022,UID1104,2722.26,2024-02-12,14:00:00,Merchant_57,Location_17,Credit Card,Pending,0,38506.11,iOS,260,28,Female,Germany,Purchase,Healthcare,Active
TID2023,UID1098,417.81,2024-02-12,15:00:00,Merchant_8,Location_48,Debit Card,Success,0,18182.51,iOS,217,62,Female,Germany,Purchase,Grocery,Inactive
TID2024,UID1510,2296.92,2024-02-12,16:00:00,Merchant_72,Location_2,Debit Card,Failed,0,91371.05,Android,162,57,Other,UK,Transfer,Travel,Active
TID2025,UID1384,2428.63,2024-02-12,17:00:00,Merchant_27,Location_20,Net Banking,Failed,0,10162.99,iOS,92,27,Female,Canada,Withdrawal,Grocery,Suspended
TID2026,UID1404,837.21,2024-02-12,18:00:00,Merchant_62,Location_20,Net Banking,Success,0,72447.15,iOS,174,45,Female,India,Purchase,Grocery,Suspended
TID2027,UID1822,4729.03,2024-02-12,19:00:00,Merchant_12,Location_46,Credit Card,Success,0,14909.23,iOS,331,28,Female,Canada,Withdrawal,Healthcare,Active
TID2028,UID1517,4251.38,2024-02-12,20:00:00,Merchant_65,Location_3,Debit Card,Failed,0,39549.3,Android,205,52,Female,Australia,Transfer,Fashion,Active
TID2029,UID1475,3348.42,2024-02-12,21:00:00,Merchant_42,Location_12,Net Banking,Success,0,41744.02,Android,415,32,Female,Australia,Transfer,Travel,Suspended
TID2030,UID1976,2316.85,2024-02-12,22:00:00,Merchant_62,Location_40,UPI,Success,0,16717.03,iOS,153,25,Other,India,Purchase,Electronics,Inactive
TID2031,UID1708,2064.71,2024-02-12,23:00:00,Merchant_11,Location_2,Debit Card,Success,0,92345.46,iOS,103,37,Female,Germany,Withdrawal,Fashion,Active
TID2032,UID1862,3258.36,2024-02-13,00:00:00,Merchant_43,Location_36,UPI,Failed,0,1264.15,iOS,202,67,Female,USA,Deposit,Electronics,Suspended
TID2033,UID1644,2731.71,2024-02-13,01:00:00,Merchant_95,Location_14,Credit Card,Pending,0,89487.05,Android,280,38,Female,India,Purchase,Healthcare,Suspended
TID2034,UID1869,320.74,2024-02-13,02:00:00,Merchant_17,Location_16,Debit Card,Pending,0,88499.1,Android,65,18,Female,Australia,Deposit,Travel,Inactive
TID2035,UID1770,2567.39,2024-02-13,03:00:00,Merchant_97,Location_19,Credit Card,Success,0,32379.4,Android,117,46,Male,Canada,Transfer,Healthcare,Suspended
TID2036,UID1436,4033.95,2024-02-13,04:00:00,Merchant_32,Location_34,Credit Card,Failed,0,70724.14,Android,153,41,Male,India,Transfer,Electronics,Active
TID2037,UID1022,2301.61,2024-02-13,05:00:00,Merchant_93,Location_44,Credit Card,Success,0,26028.08,Android,156,47,Male,Germany,Withdrawal,Grocery,Suspended
TID2038,UID1996,269.26,2024-02-13,06:00:00,Merchant_85,Location_46,Credit Card,Failed,0,76118.58,Android,164,57,Male,UK,Deposit,Healthcare,Suspended
TID2039,UID1564,3933.53,2024-02-13,07:00:00,Merchant_85,Location_6,Credit Card,Success,0,56550.85,iOS,82,52,Other,UK,Deposit,Travel,Suspended
TID2040,UID1676,1014.81,2024-02-13,08:00:00,Merchant_40,Location_13,Debit Card,Failed,0,30722.32,Android,6,50,Male,USA,Purchase,Healthcare,Suspended
TID2041,UID1713,1300.52,2024-02-13,09:00:00,Merchant_23,Location_36,UPI,Failed,0,40623.24,iOS,322,37,Other,USA,Withdrawal,Fashion,Inactive
TID2042,UID1457,831.88,2024-02-13,10:00:00,Merchant_56,Location_22,Debit Card,Pending,0,69298.98,Android,67,33,Male,Germany,Withdrawal,Healthcare,Active
TID2043,UID1082,1657.77,2024-02-13,11:00:00,Merchant_6,Location_18,Debit Card,Success,0,90703.65,iOS,238,26,Other,Canada,Deposit,Electronics,Suspended
TID2044,UID1144,3786.19,2024-02-13,12:00:00,Merchant_86,Location_12,Debit Card,Pending,0,13941.93,Android,72,48,Male,USA,Transfer,Healthcare,Active
TID2045,UID1084,2601.74,2024-02-13,13:00:00,Merchant_50,Location_30,Net Banking,Pending,0,57565.03,iOS,95,34,Female,UK,Withdrawal,Travel,Inactive
TID2046,UID1077,1032.36,2024-02-13,14:00:00,Merchant_37,Location_40,Net Banking,Failed,0,26119.19,iOS,304,48,Male,Germany,Transfer,Healthcare,Active
TID2047,UID1456,4390.37,2024-02-13,15:00:00,Merchant_64,Location_7,Debit Card,Success,0,80335.85,iOS,467,65,Male,Germany,Purchase,Healthcare,Inactive
TID2048,UID1877,4399.11,2024-02-13,16:00:00,Merchant_54,Location_32,UPI,Failed,0,7953.49,Android,498,40,Male,Germany,Withdrawal,Travel,Active
TID2049,UID1000,4354.19,2024-02-13,17:00:00,Merchant_72,Location_48,Debit Card,Failed,0,69206.62,Android,326,23,Female,India,Withdrawal,Healthcare,Active
TID2050,UID1050,1201.59,2024-02-13,18:00:00,Merchant_49,Location_19,Credit Card,Failed,0,18319.66,Android,78,47,Other,Canada,Purchase,Travel,Suspended
TID2051,UID1684,2261.68,2024-02-13,19:00:00,Merchant_99,Location_6,Net Banking,Success,0,60042.16,iOS,67,24,Other,Canada,Withdrawal,Electronics,Active
TID2052,UID1716,4925.1,2024-02-13,20:00:00,Merchant_11,Location_20,Net Banking,Success,0,83733.57,iOS,176,65,Female,USA,Deposit,Travel,Suspended
TID2053,UID1771,3862.34,2024-02-13,21:00:00,Merchant_88,Location_27,Debit Card,Failed,1,75752.99,iOS,321,57,Male,Canada,Deposit,Electronics,Suspended
TID2054,UID1445,145.57,2024-02-13,22:00:00,Merchant_49,Location_43,Debit Card,Success,0,75541.35,Android,172,59,Male,Australia,Purchase,Electronics,Active
TID2055,UID1448,335.37,2024-02-13,23:00:00,Merchant_21,Location_37,UPI,Failed,0,52266.69,Android,478,63,Male,UK,Transfer,Travel,Suspended
TID2056,UID1880,2325.02,2024-02-14,00:00:00,Merchant_66,Location_48,UPI,Success,0,89183.81,iOS,255,28,Other,USA,Transfer,Healthcare,Active
TID2057,UID1487,4547.01,2024-02-14,01:00:00,Merchant_63,Location_7,Credit Card,Success,0,59222.41,Android,63,51,Other,Canada,Withdrawal,Fashion,Suspended
TID2058,UID1799,2698.12,2024-02-14,02:00:00,Merchant_83,Location_5,Debit Card,Pending,0,91834.28,Android,302,29,Female,UK,Transfer,Travel,Suspended
TID2059,UID1033,2494.08,2024-02-14,03:00:00,Merchant_28,Location_11,Debit Card,Failed,0,55105.72,Android,403,69,Female,USA,Transfer,Healthcare,Inactive
TID2060,UID1347,536.31,2024-02-14,04:00:00,Merchant_17,Location_15,Debit Card,Pending,0,51090.59,Android,246,69,Other,Australia,Purchase,Electronics,Inactive
TID2061,UID1094,3287.33,2024-02-14,05:00:00,Merchant_6,Location_3,Net Banking,Pending,0,23012.95,iOS,192,62,Male,UK,Transfer,Grocery,Active
TID2062,UID1071,4112.29,2024-02-14,06:00:00,Merchant_19,Location_5,Credit Card,Failed,0,54933.88,Android,467,64,Male,Australia,Transfer,Fashion,Suspended
TID2063,UID1550,1908.3,2024-02-14,07:00:00,Merchant_56,Location_23,UPI,Failed,0,14917.9,Android,329,44,Male,UK,Transfer,Healthcare,Inactive
TID2064,UID1153,3880.3,2024-02-14,08:00:00,Merchant_28,Location_37,Net Banking,Success,0,87099.33,iOS,71,29,Male,India,Deposit,Fashion,Inactive
TID2065,UID1249,4822.74,2024-02-14,09:00:00,Merchant_66,Location_9,Net Banking,Failed,0,67913.3,iOS,366,30,Female,India,Deposit,Grocery,Inactive
TID2066,UID1673,1026.79,2024-02-14,10:00:00,Merchant_38,Location_15,Net Banking,Pending,0,99369.91,Android,229,25,Female,UK,Purchase,Grocery,Suspended
TID2067,UID1437,2621.41,2024-02-14,11:00:00,Merchant_37,Location_3,Net Banking,Pending,0,10117.65,Android,434,33,Other,UK,Withdrawal,Grocery,Active
TID2068,UID1117,1442.82,2024-02-14,12:00:00,Merchant_68,Location_29,Credit Card,Failed,0,24826.6,Android,63,46,Female,Australia,Purchase,Travel,Suspended
TID2069,UID1770,3966.34,2024-02-14,13:00:00,Merchant_86,Location_6,Debit Card,Pending,0,87838.7,Android,297,52,Male,Canada,Withdrawal,Fashion,Suspended
TID2070,UID1890,2892.19,2024-02-14,14:00:00,Merchant_90,Location_17,UPI,Success,0,40130.16,iOS,245,46,Other,Germany,Withdrawal,Travel,Inactive
TID2071,UID1305,3176.57,2024-02-14,15:00:00,Merchant_49,Location_26,UPI,Pending,0,47164.0,iOS,7,48,Female,UK,Transfer,Grocery,Suspended
TID2072,UID1267,3991.59,2024-02-14,16:00:00,Merchant_43,Location_21,Net Banking,Success,0,86204.54,iOS,393,30,Female,USA,Transfer,Healthcare,Suspended
TID2073,UID1960,1985.89,2024-02-14,17:00:00,Merchant_36,Location_8,Net Banking,Pending,0,52660.5,Android,260,29,Female,USA,Purchase,Grocery,Inactive
TID2074,UID1053,4576.3,2024-02-14,18:00:00,Merchant_58,Location_21,Credit Card,Success,0,20154.11,Android,89,68,Female,USA,Purchase,Travel,Inactive
TID2075,UID1235,2669.81,2024-02-14,19:00:00,Merchant_13,Location_11,Net Banking,Success,0,89310.98,iOS,177,19,Female,India,Purchase,Grocery,Suspended
TID2076,UID1388,798.19,2024-02-14,20:00:00,Merchant_52,Location_38,UPI,Failed,0,4075.1,Android,204,50,Male,Canada,Deposit,Grocery,Inactive
TID2077,UID1989,3482.54,2024-02-14,21:00:00,Merchant_58,Location_8,UPI,Success,0,89644.23,iOS,134,25,Male,Australia,Deposit,Travel,Active
TID2078,UID1733,3968.37,2024-02-14,22:00:00,Merchant_32,Location_42,Debit Card,Failed,0,6001.5,iOS,82,58,Male,Canada,Deposit,Travel,Active
TID2079,UID1762,1590.64,2024-02-14,23:00:00,Merchant_81,Location_24,Debit Card,Pending,0,66919.09,iOS,488,57,Female,India,Deposit,Healthcare,Active
TID2080,UID1824,4287.32,2024-02-15,00:00:00,Merchant_60,Location_35,UPI,Pending,0,8096.26,iOS,21,66,Other,Canada,Deposit,Travel,Active
TID2081,UID1400,4531.65,2024-02-15,01:00:00,Merchant_83,Location_14,UPI,Pending,0,70915.09,iOS,399,58,Male,Canada,Transfer,Healthcare,Active
TID2082,UID1623,1391.75,2024-02-15,02:00:00,Merchant_58,Location_14,Credit Card,Success,0,4363.16,iOS,128,49,Male,USA,Withdrawal,Electronics,Inactive
TID2083,UID1766,4917.77,2024-02-15,03:00:00,Merchant_99,Location_10,Credit Card,Pending,0,84403.32,iOS,195,55,Female,UK,Deposit,Electronics,Inactive
TID2084,UID1302,712.15,2024-02-15,04:00:00,Merchant_56,Location_12,UPI,Pending,0,47128.45,Android,194,45,Other,USA,Purchase,Travel,Active
TID2085,UID1918,1018.06,2024-02-15,05:00:00,Merchant_28,Location_38,Net Banking,Failed,0,10251.94,iOS,184,32,Male,Canada,Withdrawal,Grocery,Active
TID2086,UID1206,929.28,2024-02-15,06:00:00,Merchant_1,Location_44,Debit Card,Failed,0,70975.13,iOS,247,40,Male,UK,Deposit,Fashion,Active
TID2087,UID1228,4471.01,2024-02-15,07:00:00,Merchant_42,Location_46,UPI,Pending,0,49439.73,Android,361,41,Other,Australia,Deposit,Grocery,Inactive
TID2088,UID1852,3274.92,2024-02-15,08:00:00,Merchant_82,Location_34,Net Banking,Pending,0,19903.94,iOS,360,30,Female,Germany,Transfer,Travel,Inactive
TID2089,UID1909,769.0,2024-02-15,09:00:00,Merchant_48,Location_41,UPI,Success,0,2551.57,Android,324,38,Other,UK,Transfer,Healthcare,Suspended
TID2090,UID1577,2207.21,2024-02-15,10:00:00,Merchant_40,Location_10,Debit Card,Success,0,42381.83,iOS,160,29,Female,India,Transfer,Grocery,Suspended
TID2091,UID1074,3080.34,2024-02-15,11:00:00,Merchant_97,Location_17,Debit Card,Pending,0,9477.29,Android,194,30,Male,USA,Deposit,Electronics,Suspended
TID2092,UID1434,426.49,2024-02-15,12:00:00,Merchant_63,Location_17,Credit Card,Failed,0,10322.8,Android,110,56,Other,USA,Transfer,Travel,Suspended
TID2093,UID1102,4413.26,2024-02-15,13:00:00,Merchant_76,Location_3,Credit Card,Pending,0,27465.63,Android,413,40,Other,Canada,Deposit,Grocery,Inactive
TID2094,UID1421,4019.98,2024-02-15,14:00:00,Merchant_72,Location_31,Credit Card,Success,0,63415.37,iOS,66,67,Male,Canada,Withdrawal,Grocery,Inactive
TID2095,UID1703,2530.98,2024-02-15,15:00:00,Merchant_88,Location_1,Credit Card,Failed,0,53461.15,Android,418,63,Male,Canada,Withdrawal,Healthcare,Inactive
TID2096,UID1763,4835.96,2024-02-15,16:00:00,Merchant_80,Location_12,Debit Card,Failed,0,7829.74,iOS,254,60,Female,Canada,Deposit,Healthcare,Inactive
TID2097,UID1737,2094.63,2024-02-15,17:00:00,Merchant_4,Location_39,Net Banking,Success,1,96874.7,iOS,283,45,Male,USA,Purchase,Healthcare,Active
TID2098,UID1805,4920.71,2024-02-15,18:00:00,Merchant_38,Location_4,Net Banking,Pending,0,88829.7,iOS,60,31,Male,UK,Deposit,Fashion,Suspended
TID2099,UID1305,3342.92,2024-02-15,19:00:00,Merchant_27,Location_42,Net Banking,Pending,0,26663.32,iOS,118,34,Other,Australia,Withdrawal,Travel,Inactive
TID2100,UID1097,3177.01,2024-02-15,20:00:00,Merchant_9,Location_13,UPI,Pending,0,13111.52,iOS,423,41,Female,UK,Withdrawal,Travel,Inactive
TID2101,UID1849,838.11,2024-02-15,21:00:00,Merchant_16,Location_34,Credit Card,Success,0,94297.88,iOS,44,51,Male,India,Deposit,Electronics,Suspended
TID2102,UID1797,4410.82,2024-02-15,22:00:00,Merchant_56,Location_42,Credit Card,Failed,0,46653.04,iOS,486,68,Other,USA,Deposit,Electronics,Inactive
TID2103,UID1334,2143.17,2024-02-15,23:00:00,Merchant_76,Location_21,Debit Card,Success,0,31805.53,Android,210,65,Male,UK,Deposit,Travel,Active
TID2104,UID1858,819.54,2024-02-16,00:00:00,Merchant_31,Location_22,Debit Card,Pending,0,49545.45,iOS,36,39,Male,USA,Withdrawal,Grocery,Inactive
TID2105,UID1434,72.91,2024-02-16,01:00:00,Merchant_88,Location_4,UPI,Success,0,77501.67,iOS,19,27,Male,India,Purchase,Travel,Suspended
TID2106,UID1446,2803.18,2024-02-16,02:00:00,Merchant_14,Location_18,UPI,Failed,1,17670.14,Android,91,25,Male,Germany,Deposit,Fashion,Active
TID2107,UID1993,2641.72,2024-02-16,03:00:00,Merchant_25,Location_5,Net Banking,Success,0,76982.09,iOS,301,38,Female,Germany,Withdrawal,Electronics,Active
TID2108,UID1307,3599.57,2024-02-16,04:00:00,Merchant_34,Location_19,Debit Card,Pending,0,75195.23,Android,212,54,Other,Germany,Deposit,Electronics,Suspended
TID2109,UID1248,4452.39,2024-02-16,05:00:00,Merchant_67,Location_2,Credit Card,Failed,0,54395.47,Android,405,24,Other,USA,Withdrawal,Electronics,Suspended
TID2110,UID1165,406.24,2024-02-16,06:00:00,Merchant_24,Location_12,Net Banking,Success,0,86718.39,iOS,407,43,Male,UK,Deposit,Travel,Active
TID2111,UID1480,3660.17,2024-02-16,07:00:00,Merchant_73,Location_17,Credit Card,Success,1,14082.19,iOS,222,30,Other,USA,Withdrawal,Electronics,Inactive
TID2112,UID1983,945.19,2024-02-16,08:00:00,Merchant_26,Location_10,Net Banking,Failed,0,59952.42,Android,217,33,Male,Australia,Deposit,Electronics,Suspended
TID2113,UID1334,4292.3,2024-02-16,09:00:00,Merchant_20,Location_34,Credit Card,Failed,0,45484.96,iOS,223,47,Other,UK,Transfer,Travel,Active
TID2114,UID1541,4097.13,2024-02-16,10:00:00,Merchant_64,Location_6,UPI,Pending,0,42806.92,Android,411,48,Female,India,Deposit,Grocery,Suspended
TID2115,UID1758,2708.56,2024-02-16,11:00:00,Merchant_10,Location_8,Net Banking,Failed,0,26003.55,Android,98,22,Female,Canada,Withdrawal,Electronics,Inactive
TID2116,UID1105,3554.11,2024-02-16,12:00:00,Merchant_83,Location_11,Credit Card,Pending,0,37855.69,iOS,456,49,Other,Germany,Deposit,Electronics,Inactive
TID2117,UID1562,1578.61,2024-02-16,13:00:00,Merchant_67,Location_12,Credit Card,Success,0,11706.92,Android,19,33,Male,UK,Purchase,Electronics,Active
TID2118,UID1080,2361.13,2024-02-16,14:00:00,Merchant_24,Location_9,Debit Card,Pending,0,25908.3,iOS,297,64,Male,UK,Deposit,Fashion,Inactive
TID2119,UID1132,4109.97,2024-02-16,15:00:00,Merchant_5,Location_2,Net Banking,Success,0,27924.55,iOS,26,26,Male,Germany,Deposit,Travel,Inactive
TID2120,UID1796,2301.73,2024-02-16,16:00:00,Merchant_67,Location_8,Credit Card,Failed,0,72346.12,Android,28,39,Male,India,Deposit,Electronics,Inactive
TID2121,UID1899,1795.41,2024-02-16,17:00:00,Merchant_58,Location_11,Debit Card,Success,0,5806.49,Android,64,61,Female,USA,Purchase,Fashion,Suspended
