Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_Location,Payment_Method,Transaction_Status,Fraud_Flag,User_Account_Balance,User_Device_Type,User_Transaction_History_Count,User_Age,User_Gender,User_Country,Transaction_Type,Merchant_Category,User_Account_Status
TID2695,UID1642,3918.16,2024-03-11,15:00:00,Merchant_22,Location_2,Net Banking,Pending,0,60697.38,Android,432,65,Other,Canada,Withdrawal,Healthcare,Suspended
TID2546,UID1957,1614.26,2024-03-05,10:00:00,Merchant_20,Location_38,Debit Card,Success,0,50823.13,iOS,116,69,Other,UK,Transfer,Travel,Suspended
TID2508,UID1695,3691.97,2024-03-03,20:00:00,Merchant_20,Location_43,UPI,Success,0,88868.68,iOS,450,31,Male,India,Deposit,Fashion,Suspended
TID2189,UID1072,1530.71,2024-02-19,13:00:00,Merchant_56,Location_21,Debit Card,Pending,0,69271.19,Android,270,44,Other,USA,Deposit,Grocery,Active
TID2997,UID1476,1668.96,2024-03-24,05:00:00,Merchant_90,Location_46,Credit Card,Failed,0,68033.03,iOS,216,30,Male,Canada,Transfer,Grocery,Active
TID1303,UID1835,2496.0,2024-01-13,15:00:00,Merchant_85,Location_11,Debit Card,Failed,1,36631.49,iOS,400,57,Male,Canada,Deposit,Travel,Suspended
TID1319,UID1751,2133.21,2024-01-14,07:00:00,Merchant_28,Location_25,Net Banking,Pending,1,48126.05,Android,370,67,Other,UK,Purchase,Travel,Active
TID2197,UID1349,1217.05,2024-02-19,21:00:00,Merchant_60,Location_35,Credit Card,Success,0,93937.25,Android,117,32,Male,Canada,Purchase,Electronics,Active
TID2913,UID1500,221.69,2024-03-20,17:00:00,Merchant_30,Location_39,Credit Card,Pending,0,87065.93,Android,478,27,Other,Canada,Withdrawal,Fashion,Active
TID1417,UID1800,2224.31,2024-01-18,09:00:00,Merchant_92,Location_5,Net Banking,Failed,1,99971.06,Android,242,20,Female,Canada,Deposit,Fashion,Suspended
TID2550,UID1622,4895.12,2024-03-05,14:00:00,Merchant_22,Location_45,Net Banking,Failed,0,17763.85,iOS,333,37,Other,India,Withdrawal,Fashion,Suspended
TID2938,UID1612,4284.12,2024-03-21,18:00:00,Merchant_57,Location_10,Net Banking,Pending,0,82405.2,iOS,365,30,Male,Australia,Transfer,Healthcare,Suspended
TID2427,UID1004,1742.91,2024-02-29,11:00:00,Merchant_75,Location_16,Net Banking,Pending,0,44874.83,iOS,482,60,Other,India,Purchase,Grocery,Active
TID1840,UID1229,225.44,2024-02-05,00:00:00,Merchant_95,Location_7,UPI,Pending,1,17191.95,Android,468,37,Female,Germany,Deposit,Healthcare,Suspended
TID1083,UID1034,777.94,2024-01-04,11:00:00,Merchant_59,Location_47,Net Banking,Pending,1,22143.16,Android,260,19,Male,UK,Purchase,Fashion,Suspended
TID2717,UID1982,712.61,2024-03-12,13:00:00,Merchant_59,Location_3,Net Banking,Failed,0,27774.17,iOS,269,56,Female,UK,Withdrawal,Travel,Inactive
TID1520,UID1245,4031.9,2024-01-22,16:00:00,Merchant_23,Location_27,Credit Card,Failed,1,53735.88,Android,338,27,Other,Germany,Deposit,Electronics,Suspended
TID2307,UID1349,3436.08,2024-02-24,11:00:00,Merchant_32,Location_31,Net Banking,Success,0,83428.29,iOS,190,47,Female,India,Purchase,Fashion,Active
TID1490,UID1982,3240.9,2024-01-21,10:00:00,Merchant_86,Location_34,UPI,Pending,1,27358.32,iOS,245,66,Male,Canada,Purchase,Electronics,Inactive
TID1557,UID1697,2488.87,2024-01-24,05:00:00,Merchant_37,Location_8,Credit Card,Pending,1,87043.04,Android,91,25,Female,Canada,Purchase,Electronics,Suspended
TID1503,UID1791,2700.41,2024-01-21,23:00:00,Merchant_40,Location_48,Credit Card,Success,1,26871.51,iOS,86,50,Female,UK,Transfer,Fashion,Inactive
TID2666,UID1669,59.52,2024-03-10,10:00:00,Merchant_20,Location_20,Net Banking,Pending,0,16104.85,Android,474,26,Male,USA,Transfer,Fashion,Suspended
TID2753,UID1672,1053.84,2024-03-14,01:00:00,Merchant_54,Location_40,Debit Card,Success,0,90123.25,iOS,335,61,Other,Germany,Transfer,Travel,Active
TID1079,UID1427,877.74,2024-01-04,07:00:00,Merchant_97,Location_39,Credit Card,Success,1,34309.66,iOS,478,26,Other,UK,Withdrawal,Fashion,Inactive
TID1571,UID1443,406.3,2024-01-24,19:00:00,Merchant_89,Location_1,Debit Card,Success,1,5791.19,Android,214,22,Other,Canada,Purchase,Travel,Active
TID2582,UID1181,3537.81,2024-03-06,22:00:00,Merchant_96,Location_36,Net Banking,Failed,0,36973.95,iOS,201,30,Other,Germany,Purchase,Travel,Suspended
TID1589,UID1935,3350.74,2024-01-25,13:00:00,Merchant_61,Location_37,Net Banking,Failed,1,39611.59,iOS,405,35,Other,Australia,Withdrawal,Fashion,Inactive
TID2879,UID1010,282.63,2024-03-19,07:00:00,Merchant_43,Location_20,Credit Card,Pending,0,86423.4,iOS,214,19,Male,UK,Withdrawal,Travel,Suspended
TID1835,UID1073,3284.25,2024-02-04,19:00:00,Merchant_62,Location_14,UPI,Failed,1,28578.23,iOS,298,39,Male,Germany,Deposit,Grocery,Inactive
TID2437,UID1088,2851.19,2024-02-29,21:00:00,Merchant_2,Location_12,UPI,Failed,0,3918.16,iOS,450,35,Other,India,Purchase,Fashion,Inactive
TID1878,UID1713,3731.21,2024-02-06,14:00:00,Merchant_60,Location_45,Net Banking,Pending,1,63104.39,iOS,23,47,Male,USA,Deposit,Electronics,Inactive
TID1150,UID1489,3901.43,2024-01-07,06:00:00,Merchant_52,Location_25,Debit Card,Success,1,56539.68,Android,132,43,Male,UK,Deposit,Healthcare,Active
TID2285,UID1319,4372.37,2024-02-23,13:00:00,Merchant_13,Location_4,Credit Card,Failed,0,45388.33,iOS,201,69,Male,Canada,Deposit,Electronics,Suspended
TID2485,UID1096,4418.49,2024-03-02,21:00:00,Merchant_76,Location_1,UPI,Success,0,56311.99,iOS,350,41,Female,India,Purchase,Travel,Suspended
TID2987,UID1334,1771.26,2024-03-23,19:00:00,Merchant_4,Location_8,Credit Card,Success,0,31822.59,Android,33,18,Male,India,Transfer,Grocery,Active
TID2494,UID1521,3465.74,2024-03-03,06:00:00,Merchant_29,Location_9,UPI,Pending,0,69947.34,iOS,290,65,Male,Australia,Deposit,Fashion,Active
TID2351,UID1723,3947.04,2024-02-26,07:00:00,Merchant_43,Location_4,Credit Card,Pending,0,45035.74,iOS,190,46,Other,Germany,Transfer,Travel,Inactive
TID1816,UID1038,2202.63,2024-02-04,00:00:00,Merchant_38,Location_35,UPI,Pending,1,42346.26,Android,235,29,Female,Australia,Purchase,Fashion,Suspended
TID2974,UID1046,3366.79,2024-03-23,06:00:00,Merchant_99,Location_31,Credit Card,Pending,0,94835.85,iOS,389,42,Male,India,Withdrawal,Electronics,Inactive
TID2021,UID1609,3542.1,2024-02-12,13:00:00,Merchant_78,Location_23,Debit Card,Pending,0,95455.3,Android,471,68,Female,Canada,Withdrawal,Healthcare,Suspended
TID1795,UID1717,615.72,2024-02-03,03:00:00,Merchant_11,Location_13,Net Banking,Pending,1,12957.17,iOS,260,37,Other,Germany,Transfer,Travel,Inactive
TID1292,UID1384,417.33,2024-01-13,04:00:00,Merchant_86,Location_17,UPI,Failed,1,44833.73,iOS,271,18,Female,Australia,Withdrawal,Grocery,Suspended
TID1701,UID1928,4983.52,2024-01-30,05:00:00,Merchant_50,Location_8,Debit Card,Success,1,55795.54,iOS,243,34,Other,Canada,Deposit,Fashion,Suspended
TID1345,UID1639,913.07,2024-01-15,09:00:00,Merchant_34,Location_45,Debit Card,Pending,1,67555.6,Android,204,68,Female,Germany,Withdrawal,Travel,Inactive
TID2704,UID1086,3739.75,2024-03-12,00:00:00,Merchant_56,Location_31,Debit Card,Success,0,83465.23,iOS,159,63,Female,UK,Transfer,Fashion,Suspended
TID2383,UID1318,2275.47,2024-02-27,15:00:00,Merchant_5,Location_1,Credit Card,Failed,0,97759.54,iOS,173,39,Male,India,Withdrawal,Healthcare,Active
TID1756,UID1098,2312.77,2024-02-01,12:00:00,Merchant_37,Location_43,Net Banking,Success,1,42152.25,Android,112,37,Other,USA,Deposit,Electronics,Suspended
TID1860,UID1341,56.56,2024-02-05,20:00:00,Merchant_13,Location_2,Credit Card,Pending,1,15543.98,Android,1,61,Other,USA,Deposit,Travel,Suspended
TID1337,UID1146,3161.49,2024-01-15,01:00:00,Merchant_40,Location_33,UPI,Success,1,18750.33,Android,400,67,Female,India,Transfer,Electronics,Suspended
TID2907,UID1506,2727.04,2024-03-20,11:00:00,Merchant_83,Location_33,Credit Card,Failed,0,5302.17,Android,87,21,Female,India,Deposit,Fashion,Active
TID2373,UID1260,3188.14,2024-02-27,05:00:00,Merchant_11,Location_41,UPI,Failed,0,49808.8,iOS,74,40,Other,Canada,Transfer,Fashion,Active
TID2135,UID1204,3108.43,2024-02-17,07:00:00,Merchant_84,Location_22,Net Banking,Success,0,5466.47,Android,378,21,Male,India,Withdrawal,Grocery,Inactive
TID1452,UID1878,3991.09,2024-01-19,20:00:00,Merchant_31,Location_19,UPI,Success,1,7389.05,iOS,267,23,Other,Australia,Deposit,Healthcare,Active
TID1507,UID1853,1370.39,2024-01-22,03:00:00,Merchant_94,Location_9,Credit Card,Failed,1,28568.06,Android,31,28,Male,Australia,Purchase,Grocery,Inactive
TID1178,UID1768,2448.33,2024-01-08,10:00:00,Merchant_77,Location_39,Net Banking,Failed,1,98944.72,Android,398,68,Male,USA,Purchase,Travel,Active
TID1200,UID1899,1994.0,2024-01-09,08:00:00,Merchant_85,Location_26,Net Banking,Success,1,4584.52,iOS,374,50,Other,India,Deposit,Travel,Suspended
TID1478,UID1496,1907.18,2024-01-20,22:00:00,Merchant_6,Location_6,Debit Card,Success,1,47844.09,iOS,122,27,Male,India,Purchase,Healthcare,Suspended
TID2683,UID1112,1473.61,2024-03-11,03:00:00,Merchant_28,Location_1,Debit Card,Failed,0,80493.66,Android,347,32,Female,USA,Purchase,Travel,Suspended
TID2610,UID1385,4830.58,2024-03-08,02:00:00,Merchant_4,Location_17,Net Banking,Pending,0,31688.03,iOS,363,40,Male,India,Deposit,Fashion,Suspended
TID1974,UID1958,1315.91,2024-02-10,14:00:00,Merchant_28,Location_28,Credit Card,Success,1,97493.16,iOS,39,58,Male,India,Transfer,Travel,Active
TID2112,UID1983,945.19,2024-02-16,08:00:00,Merchant_26,Location_10,Net Banking,Failed,0,29968.28,Android,499,64,Other,Australia,Withdrawal,Healthcare,Suspended
TID1097,UID1702,4049.49,2024-01-05,01:00:00,Merchant_51,Location_19,UPI,Failed,1,6222.9,iOS,249,48,Female,India,Purchase,Fashion,Inactive
TID1016,UID1099,1600.57,2024-01-01,16:00:00,Merchant_82,Location_30,Debit Card,Failed,1,25162.34,iOS,412,37,Female,Germany,Transfer,Grocery,Inactive
TID2194,UID1213,3521.39,2024-02-19,18:00:00,Merchant_59,Location_37,Credit Card,Pending,0,48032.82,iOS,37,31,Female,Germany,Deposit,Healthcare,Inactive
TID2842,UID1873,1419.66,2024-03-17,18:00:00,Merchant_56,Location_49,Net Banking,Failed,0,10458.84,iOS,106,20,Female,India,Purchase,Travel,Inactive
TID1573,UID1992,4472.01,2024-01-24,21:00:00,Merchant_59,Location_15,Debit Card,Pending,1,41982.8,iOS,128,32,Male,UK,Transfer,Grocery,Suspended
TID2921,UID1938,2549.36,2024-03-21,01:00:00,Merchant_79,Location_47,UPI,Success,0,97854.22,iOS,311,21,Other,Canada,Transfer,Travel,Active
TID2933,UID1477,4037.28,2024-03-21,13:00:00,Merchant_81,Location_20,Debit Card,Success,0,50134.06,Android,368,59,Female,India,Withdrawal,Healthcare,Inactive
TID2243,UID1191,2566.7,2024-02-21,19:00:00,Merchant_17,Location_11,UPI,Pending,0,99186.11,Android,156,41,Female,Germany,Transfer,Travel,Active
TID2348,UID1117,3368.1,2024-02-26,04:00:00,Merchant_39,Location_19,Debit Card,Success,0,96934.73,iOS,331,54,Other,Australia,Transfer,Fashion,Active
TID2558,UID1887,2933.47,2024-03-05,22:00:00,Merchant_9,Location_23,Credit Card,Pending,0,10409.6,iOS,422,48,Female,UK,Purchase,Healthcare,Suspended
TID2122,UID1137,2476.12,2024-02-16,18:00:00,Merchant_27,Location_36,Credit Card,Failed,0,18624.01,Android,375,46,Female,Australia,Withdrawal,Fashion,Active
TID2680,UID1193,609.83,2024-03-11,00:00:00,Merchant_29,Location_15,Debit Card,Failed,0,91866.89,Android,63,65,Male,India,Transfer,Healthcare,Suspended
TID2630,UID1855,4112.68,2024-03-08,22:00:00,Merchant_84,Location_10,Debit Card,Failed,0,21438.08,Android,23,21,Male,Australia,Deposit,Fashion,Inactive
TID2821,UID1609,1262.5,2024-03-16,21:00:00,Merchant_13,Location_20,Credit Card,Failed,0,73498.12,iOS,399,20,Other,USA,Deposit,Fashion,Suspended
TID2617,UID1639,3224.3,2024-03-08,09:00:00,Merchant_75,Location_24,Debit Card,Success,0,88290.53,iOS,304,18,Male,Germany,Purchase,Grocery,Inactive
TID1172,UID1960,3750.76,2024-01-08,04:00:00,Merchant_82,Location_26,Net Banking,Pending,1,33770.61,Android,282,23,Other,India,Purchase,Fashion,Suspended
TID2027,UID1822,4729.03,2024-02-12,19:00:00,Merchant_12,Location_46,Credit Card,Success,0,55399.47,Android,432,39,Female,India,Transfer,Electronics,Suspended
TID2504,UID1227,3387.34,2024-03-03,16:00:00,Merchant_37,Location_13,UPI,Pending,0,56700.63,Android,205,38,Female,Canada,Transfer,Travel,Suspended
TID2017,UID1794,582.7,2024-02-12,09:00:00,Merchant_32,Location_9,Credit Card,Failed,0,78710.61,Android,250,21,Male,Australia,Purchase,Fashion,Inactive
TID2161,UID1092,3832.66,2024-02-18,09:00:00,Merchant_21,Location_21,Net Banking,Failed,0,19648.45,Android,216,68,Male,USA,Transfer,Grocery,Inactive
TID1248,UID1709,2407.73,2024-01-11,08:00:00,Merchant_1,Location_23,Debit Card,Success,1,14383.12,iOS,450,27,Female,UK,Transfer,Fashion,Inactive
TID1455,UID1452,609.84,2024-01-19,23:00:00,Merchant_79,Location_7,Net Banking,Success,1,28270.33,iOS,381,18,Other,UK,Purchase,Electronics,Active
TID1889,UID1057,3613.13,2024-02-07,01:00:00,Merchant_96,Location_9,UPI,Success,1,65886.15,Android,121,64,Other,USA,Purchase,Grocery,Inactive
TID1740,UID1492,3689.41,2024-01-31,20:00:00,Merchant_46,Location_29,Credit Card,Success,1,88285.78,iOS,357,22,Other,UK,Deposit,Grocery,Inactive
TID2035,UID1770,2567.39,2024-02-13,03:00:00,Merchant_97,Location_19,Credit Card,Success,0,69049.87,Android,316,39,Male,Australia,Purchase,Travel,Inactive
TID1373,UID1036,3536.82,2024-01-16,13:00:00,Merchant_3,Location_35,Credit Card,Pending,1,38760.12,iOS,405,25,Other,Australia,Purchase,Electronics,Inactive
TID2719,UID1766,3908.8,2024-03-12,15:00:00,Merchant_68,Location_22,Debit Card,Failed,0,87169.19,iOS,303,26,Female,Canada,Transfer,Travel,Inactive
TID1032,UID1459,2404.58,2024-01-02,08:00:00,Merchant_41,Location_2,Debit Card,Success,1,91570.92,Android,228,26,Female,Canada,Transfer,Fashion,Suspended
TID1103,UID1957,1306.17,2024-01-05,07:00:00,Merchant_25,Location_4,Net Banking,Pending,1,80773.49,iOS,371,50,Male,UK,Transfer,Fashion,Inactive
TID2433,UID1131,2014.88,2024-02-29,17:00:00,Merchant_7,Location_22,Net Banking,Failed,0,56848.57,iOS,354,60,Female,Australia,Transfer,Electronics,Inactive
TID2548,UID1984,1137.88,2024-03-05,12:00:00,Merchant_75,Location_20,UPI,Success,0,30310.32,Android,25,36,Male,India,Transfer,Electronics,Suspended
TID2006,UID1145,2325.02,2024-02-11,22:00:00,Merchant_57,Location_24,Debit Card,Success,0,56131.18,Android,77,24,Male,Australia,Transfer,Grocery,Inactive
TID1397,UID1226,750.23,2024-01-17,13:00:00,Merchant_45,Location_37,Credit Card,Failed,1,58002.74,iOS,499,48,Male,Germany,Deposit,Fashion,Inactive
TID1017,UID1871,3133.2,2024-01-01,17:00:00,Merchant_63,Location_42,UPI,Failed,1,76567.45,iOS,224,46,Female,Canada,Deposit,Travel,Inactive
TID2710,UID1348,4956.73,2024-03-12,06:00:00,Merchant_20,Location_34,Debit Card,Success,0,48379.79,iOS,166,35,Female,UK,Withdrawal,Grocery,Inactive
TID2831,UID1040,204.26,2024-03-17,07:00:00,Merchant_72,Location_6,Credit Card,Failed,0,68450.01,Android,205,18,Other,Germany,Transfer,Grocery,Suspended
TID1301,UID1415,3950.6,2024-01-13,13:00:00,Merchant_45,Location_6,Debit Card,Failed,1,45872.91,Android,68,23,Male,UK,Purchase,Travel,Suspended
TID2063,UID1550,1908.3,2024-02-14,07:00:00,Merchant_56,Location_23,UPI,Failed,0,53681.14,Android,173,25,Male,Canada,Purchase,Healthcare,Suspended
TID2098,UID1805,4920.71,2024-02-15,18:00:00,Merchant_38,Location_4,Net Banking,Pending,0,14688.27,Android,174,43,Male,India,Transfer,Grocery,Suspended
TID1786,UID1611,1332.58,2024-02-02,18:00:00,Merchant_15,Location_6,UPI,Pending,1,66074.56,Android,30,37,Other,USA,Transfer,Grocery,Suspended
TID2958,UID1726,2736.69,2024-03-22,14:00:00,Merchant_73,Location_26,Credit Card,Success,0,42016.52,iOS,428,39,Other,USA,Withdrawal,Travel,Active
TID2177,UID1512,219.7,2024-02-19,01:00:00,Merchant_40,Location_26,Net Banking,Success,0,25807.58,iOS,339,33,Other,Canada,Withdrawal,Electronics,Suspended
TID1376,UID1232,192.99,2024-01-16,16:00:00,Merchant_32,Location_20,Net Banking,Pending,1,6863.11,iOS,479,54,Other,USA,Withdrawal,Grocery,Suspended
TID1514,UID1985,3548.14,2024-01-22,10:00:00,Merchant_81,Location_3,UPI,Success,1,20584.62,iOS,412,53,Female,USA,Transfer,Grocery,Inactive
TID1553,UID1958,2738.02,2024-01-24,01:00:00,Merchant_33,Location_6,UPI,Failed,1,33975.63,iOS,151,58,Female,Canada,Purchase,Fashion,Active
TID2568,UID1028,722.95,2024-03-06,08:00:00,Merchant_61,Location_9,Net Banking,Pending,0,95896.02,Android,487,45,Other,USA,Deposit,Fashion,Suspended
TID1748,UID1675,3936.65,2024-02-01,04:00:00,Merchant_27,Location_44,UPI,Failed,1,3423.55,iOS,259,50,Female,Germany,Withdrawal,Grocery,Active
TID2033,UID1644,2731.71,2024-02-13,01:00:00,Merchant_95,Location_14,Credit Card,Pending,0,69690.69,Android,169,47,Male,Canada,Deposit,Travel,Suspended
TID2542,UID1395,4019.38,2024-03-05,06:00:00,Merchant_4,Location_40,Credit Card,Success,0,11530.45,Android,275,31,Male,USA,Deposit,Grocery,Inactive
TID2231,UID1622,2157.83,2024-02-21,07:00:00,Merchant_42,Location_48,UPI,Success,0,62560.63,iOS,131,51,Other,UK,Withdrawal,Electronics,Suspended
TID1839,UID1252,4687.57,2024-02-04,23:00:00,Merchant_95,Location_10,UPI,Success,1,32632.62,Android,140,53,Male,Australia,Purchase,Electronics,Active
TID2854,UID1820,1664.51,2024-03-18,06:00:00,Merchant_27,Location_37,Credit Card,Pending,0,93469.61,iOS,149,57,Other,USA,Deposit,Travel,Suspended
TID2520,UID1094,397.47,2024-03-04,08:00:00,Merchant_30,Location_16,UPI,Pending,0,45213.59,Android,458,69,Other,UK,Purchase,Electronics,Suspended
TID1772,UID1866,365.57,2024-02-02,04:00:00,Merchant_29,Location_32,Net Banking,Success,1,84809.56,iOS,272,21,Female,India,Transfer,Fashion,Suspended
TID1092,UID1565,1335.34,2024-01-04,20:00:00,Merchant_10,Location_12,UPI,Pending,1,85249.37,iOS,347,23,Female,UK,Deposit,Fashion,Suspended
TID2446,UID1636,4548.18,2024-03-01,06:00:00,Merchant_59,Location_23,Net Banking,Failed,0,34573.95,Android,281,38,Male,Australia,Deposit,Travel,Suspended
TID2212,UID1302,404.06,2024-02-20,12:00:00,Merchant_94,Location_47,Credit Card,Pending,0,31729.41,Android,299,21,Other,Canada,Deposit,Travel,Suspended
TID2148,UID1970,1143.63,2024-02-17,20:00:00,Merchant_89,Location_38,Credit Card,Failed,0,4436.9,Android,8,32,Other,USA,Withdrawal,Grocery,Suspended
TID2039,UID1564,3933.53,2024-02-13,07:00:00,Merchant_85,Location_6,Credit Card,Success,0,77591.09,Android,248,46,Male,Canada,Withdrawal,Fashion,Inactive
TID1459,UID1515,1838.64,2024-01-20,03:00:00,Merchant_8,Location_25,Debit Card,Success,1,85148.77,Android,403,18,Other,Australia,Deposit,Healthcare,Inactive
TID1063,UID1166,1166.04,2024-01-03,15:00:00,Merchant_54,Location_14,Credit Card,Failed,1,7182.31,Android,250,51,Female,Canada,Purchase,Healthcare,Active
TID1927,UID1226,3680.96,2024-02-08,15:00:00,Merchant_32,Location_27,Debit Card,Failed,1,64101.86,Android,341,54,Male,Germany,Withdrawal,Fashion,Inactive
TID1475,UID1036,2401.12,2024-01-20,19:00:00,Merchant_92,Location_34,UPI,Success,1,17432.73,Android,86,29,Other,Canada,Withdrawal,Healthcare,Active
TID2559,UID1804,3127.67,2024-03-05,23:00:00,Merchant_95,Location_9,Credit Card,Success,0,95102.91,Android,339,45,Other,USA,Withdrawal,Travel,Inactive
TID2756,UID1146,4906.15,2024-03-14,04:00:00,Merchant_32,Location_31,Net Banking,Failed,0,40683.68,iOS,63,53,Female,USA,Withdrawal,Travel,Suspended
TID1515,UID1784,543.32,2024-01-22,11:00:00,Merchant_90,Location_45,UPI,Failed,1,84493.96,Android,16,69,Male,USA,Withdrawal,Electronics,Inactive
TID2727,UID1608,1732.51,2024-03-12,23:00:00,Merchant_81,Location_7,Debit Card,Success,0,58195.84,iOS,215,35,Other,India,Deposit,Travel,Suspended
TID1370,UID1253,2160.13,2024-01-16,10:00:00,Merchant_17,Location_17,UPI,Failed,1,86165.08,iOS,6,30,Other,Canada,Purchase,Travel,Active
TID1255,UID1818,3515.3,2024-01-11,15:00:00,Merchant_25,Location_13,Net Banking,Pending,1,69211.0,Android,420,28,Female,Canada,Deposit,Electronics,Inactive
TID2026,UID1404,837.21,2024-02-12,18:00:00,Merchant_62,Location_20,Net Banking,Success,0,43130.77,iOS,134,31,Female,Germany,Purchase,Electronics,Suspended
TID2655,UID1768,4179.05,2024-03-09,23:00:00,Merchant_66,Location_9,Credit Card,Failed,0,6448.73,Android,275,50,Male,Australia,Transfer,Healthcare,Active
TID1139,UID1471,4091.66,2024-01-06,19:00:00,Merchant_92,Location_46,UPI,Pending,1,77990.36,iOS,247,35,Female,Germany,Transfer,Electronics,Inactive
TID2737,UID1813,2243.89,2024-03-13,09:00:00,Merchant_41,Location_5,Debit Card,Failed,0,33245.03,iOS,154,22,Other,USA,Transfer,Electronics,Suspended
TID2277,UID1747,1474.51,2024-02-23,05:00:00,Merchant_70,Location_32,Credit Card,Pending,0,63818.96,Android,30,18,Male,India,Deposit,Fashion,Inactive
TID2022,UID1104,2722.26,2024-02-12,14:00:00,Merchant_57,Location_17,Credit Card,Pending,0,77740.93,iOS,333,34,Male,UK,Withdrawal,Fashion,Active
TID1792,UID1264,3127.07,2024-02-03,00:00:00,Merchant_40,Location_23,Net Banking,Success,1,28886.26,Android,193,61,Female,Canada,Transfer,Healthcare,Suspended
TID1563,UID1569,3590.81,2024-01-24,11:00:00,Merchant_35,Location_34,Net Banking,Pending,1,78909.9,iOS,301,47,Other,UK,Transfer,Electronics,Suspended
TID1355,UID1150,1961.5,2024-01-15,19:00:00,Merchant_88,Location_42,UPI,Pending,1,70128.99,Android,73,20,Female,India,Withdrawal,Fashion,Active
TID1299,UID1671,1691.11,2024-01-13,11:00:00,Merchant_46,Location_11,UPI,Failed,1,66378.3,iOS,179,26,Male,Canada,Transfer,Healthcare,Inactive
TID1555,UID1050,1960.62,2024-01-24,03:00:00,Merchant_8,Location_15,UPI,Failed,1,14790.37,Android,416,21,Female,Australia,Purchase,Electronics,Suspended
TID1161,UID1502,348.51,2024-01-07,17:00:00,Merchant_50,Location_9,Credit Card,Success,1,95485.29,iOS,57,68,Female,Canada,Withdrawal,Travel,Inactive
TID2220,UID1077,327.57,2024-02-20,20:00:00,Merchant_52,Location_37,Debit Card,Pending,0,34017.72,Android,47,67,Female,Canada,Purchase,Fashion,Suspended
TID1465,UID1171,1872.53,2024-01-20,09:00:00,Merchant_96,Location_28,Debit Card,Success,1,7580.84,Android,246,49,Other,Canada,Deposit,Electronics,Active
TID2503,UID1814,4989.13,2024-03-03,15:00:00,Merchant_64,Location_33,Credit Card,Success,0,60530.37,Android,185,27,Female,Germany,Purchase,Grocery,Active
TID1325,UID1325,2897.59,2024-01-14,13:00:00,Merchant_15,Location_16,Debit Card,Success,1,48532.5,iOS,289,31,Female,Australia,Purchase,Travel,Active
TID2166,UID1050,3356.95,2024-02-18,14:00:00,Merchant_87,Location_28,UPI,Failed,0,49814.59,Android,327,26,Female,India,Purchase,Healthcare,Active
TID2331,UID1605,341.55,2024-02-25,11:00:00,Merchant_24,Location_14,Credit Card,Success,0,8584.47,Android,46,24,Male,UK,Transfer,Electronics,Inactive
TID1351,UID1987,2578.94,2024-01-15,15:00:00,Merchant_64,Location_48,Credit Card,Success,1,52566.53,iOS,363,39,Male,India,Transfer,Fashion,Suspended
TID1185,UID1794,2262.42,2024-01-08,17:00:00,Merchant_51,Location_18,Net Banking,Success,1,84049.9,iOS,166,67,Male,USA,Withdrawal,Grocery,Inactive
TID2820,UID1108,3939.87,2024-03-16,20:00:00,Merchant_13,Location_32,Debit Card,Pending,0,66049.45,Android,353,46,Female,UK,Transfer,Grocery,Suspended
TID2893,UID1405,1521.63,2024-03-19,21:00:00,Merchant_49,Location_34,Credit Card,Success,0,16372.38,iOS,58,18,Male,Germany,Transfer,Grocery,Active
TID2826,UID1145,966.05,2024-03-17,02:00:00,Merchant_52,Location_7,UPI,Pending,0,27440.12,Android,436,37,Male,USA,Deposit,Travel,Active
TID2495,UID1516,680.83,2024-03-03,07:00:00,Merchant_67,Location_17,Debit Card,Success,0,17298.1,iOS,356,45,Other,Australia,Withdrawal,Travel,Active
TID1229,UID1957,2157.23,2024-01-10,13:00:00,Merchant_3,Location_23,Debit Card,Pending,1,20690.28,iOS,125,68,Male,Germany,Transfer,Travel,Suspended
TID2059,UID1033,2494.08,2024-02-14,03:00:00,Merchant_28,Location_11,Debit Card,Failed,0,25829.04,iOS,308,26,Other,Canada,Transfer,Healthcare,Active
TID2576,UID1813,3745.74,2024-03-06,16:00:00,Merchant_10,Location_5,Net Banking,Failed,0,22527.32,iOS,288,58,Female,Canada,Deposit,Electronics,Inactive
TID2928,UID1497,4605.76,2024-03-21,08:00:00,Merchant_64,Location_39,Debit Card,Pending,0,21321.92,Android,408,64,Male,Australia,Purchase,Fashion,Suspended
TID1742,UID1412,1885.68,2024-01-31,22:00:00,Merchant_7,Location_37,UPI,Failed,1,68970.85,Android,233,41,Other,India,Transfer,Electronics,Suspended
TID1554,UID1853,1167.42,2024-01-24,02:00:00,Merchant_28,Location_27,UPI,Failed,1,43228.02,Android,111,49,Female,Germany,Purchase,Grocery,Inactive
TID1627,UID1884,1807.08,2024-01-27,03:00:00,Merchant_10,Location_36,UPI,Pending,1,95311.57,iOS,77,51,Male,Canada,Withdrawal,Electronics,Active
TID1778,UID1595,1755.02,2024-02-02,10:00:00,Merchant_58,Location_12,Credit Card,Failed,1,68590.0,Android,12,58,Other,Germany,Withdrawal,Healthcare,Inactive
TID2689,UID1643,1506.0,2024-03-11,09:00:00,Merchant_18,Location_44,Credit Card,Failed,0,69149.01,iOS,379,61,Male,Canada,Withdrawal,Travel,Inactive
