Transaction_Amount,Fraud_Flag,User_Account_Balance,User_Transaction_History_Count,User_Age,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Transaction_Status_Failed,Transaction_Status_Pending,Transaction_Status_Success,User_Account_Status_Active,User_Account_Status_Inactive,User_Account_Status_Suspended,Merchant_Category_Electronics,Merchant_Category_Fashion,Merchant_Category_Grocery,Merchant_Category_Healthcare,Merchant_Category_Travel
0.8839825867604036,0,0.5583516761736543,0.7008032128514056,0.4509803921568628,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0.35315750319329625,0,0.31063962961842817,0.0642570281124498,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.6929362483732738,0,0.6962742244597211,0.5803212851405621,0.9215686274509803,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0.7894469832625162,0,0.444291594466125,0.37951807228915657,0.5490196078431373,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.43965622687742767,1,0.41708731036895036,0.4698795180722891,0.21568627450980393,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0.6730947000306798,0,0.9480232974386514,0.7791164658634537,0.47058823529411764,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.7082480283777254,0,0.9542890788476951,0.9437751004016063,0.9803921568627451,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.12144752065867125,1,0.11981454622218747,0.5200803212851405,0.37254901960784315,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.08166616870629897,1,0.44224824875228064,0.5421686746987951,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0.9972829410809285,1,0.5531277471903617,0.48594377510040154,0.3137254901960784,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.18107242616317193,1,0.6720816019280138,0.4076305220883534,0.9803921568627451,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.7478809948245543,0,0.833008656377548,0.31726907630522083,0.8823529411764707,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.4542621731257808,0,0.9775966325711188,0.34538152610441764,0.4117647058823529,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.46174160468898207,1,0.4151248852318633,0.2228915662650602,0.37254901960784315,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.009324224334821869,1,0.14598031586740232,0.0,0.8431372549019608,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.6319277482900576,1,0.17841277727814941,0.8012048192771083,0.9607843137254902,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0.5448114200693402,0,0.04238366933748402,0.17269076305220882,0.05882352941176472,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.6372716316991545,0,0.49257144047831347,0.1465863453815261,0.43137254901960786,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
0.6212881065006889,0,0.0440455756826384,0.7570281124497991,0.05882352941176472,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.7982799312614173,1,0.06349261099041022,0.5341365461847389,0.09803921568627455,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0.2727746685889943,1,0.27771982403415985,0.060240963855421686,0.1960784313725491,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.48892422513690575,1,0.9895848137162807,0.7971887550200802,0.9803921568627451,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.3978215403618602,1,0.035124587848743664,0.7489959839357428,0.6274509803921569,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.3804123111844573,1,0.4726982571831932,0.24297188755020077,0.17647058823529416,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0.2934724414027644,0,0.8029510115931877,0.6947791164658633,0.27450980392156865,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.9666152664622691,0,0.3092785455173693,0.7269076305220883,0.43137254901960786,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0.2618502870457449,1,0.9749021796665406,0.07630522088353413,0.7843137254901961,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.18751315918756933,0,0.2918831502825595,0.9999999999999998,0.9019607843137255,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.8099903549421398,1,0.05169691966721008,0.49799196787148586,0.5882352941176471,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0.3189305816511297,1,0.24327072069989827,0.825301204819277,0.37254901960784315,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0.7040952394320446,0,0.4746072747396204,0.07228915662650602,0.2549019607843137,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.2826543359648367,0,0.09454375815590908,0.2108433734939759,0.03921568627450983,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.8947144681883535,1,0.4134108862654214,0.2550200803212851,0.27450980392156865,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.5091828570626489,0,0.9785543275970423,0.6224899598393574,0.05882352941176472,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0.8075419941006737,0,0.495861468827826,0.7369477911646586,0.8039215686274509,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.5126598903952468,0,0.992026490969213,0.31124497991967864,0.4509803921568628,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.6733573824796822,0,0.9692536199567136,0.6626506024096385,0.7058823529411765,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0.5862049604873462,0,0.0940456920059675,0.8453815261044175,0.5882352941176471,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.49449670243292076,0,0.1771350413711506,0.7510040160642569,0.5490196078431373,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.12026645224292715,0,0.9179920529924581,0.12449799196787148,0.9215686274509803,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.8226612739898257,0,0.20559956230060034,0.04417670682730924,0.05882352941176472,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0.25114046292267317,0,0.7321906201520356,0.7991967871485943,0.03921568627450983,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.6445224693754376,0,0.881816913755962,0.6084337349397589,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.7500887305218961,1,0.3303439923602884,0.5642570281124497,0.09803921568627455,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0.9462523636407387,0,0.5491214705858256,0.8654618473895581,0.4117647058823529,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.6772154056238108,0,0.5622827977925271,0.4096385542168674,0.3921568627450981,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.11482631877618053,0,0.7849153322947853,0.4999999999999999,0.05882352941176472,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.7665113966083886,0,0.18749732582781498,0.431726907630522,0.9803921568627451,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0.48078307442736234,1,0.134238133275583,0.9016064257028111,0.17647058823529416,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0.12026845745246152,1,0.2747082636194136,0.7630522088353413,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.7224910317003577,1,0.6551949948195658,0.24096385542168672,0.9019607843137255,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.7377867700285342,1,0.8817688671635123,0.7148594377510039,0.07843137254901966,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.5127982498531185,0,0.6871962507069171,0.6325301204819276,0.4117647058823529,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.707189277743578,1,0.3808132457273683,0.8112449799196786,0.13725490196078433,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.7817790620030841,0,0.8704744788133241,0.6064257028112449,0.1568627450980392,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0.4801514334240357,1,0.9149982951045985,0.4558232931726907,0.1568627450980392,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.25989721295926826,1,0.8057815122174393,0.7429718875502007,0.6274509803921569,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0.4020084178696254,0,0.5637792215582127,0.7088353413654618,0.823529411764706,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.22615154170535057,0,0.29534290954182063,0.048192771084337345,0.3529411764705882,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0.46419798636858567,0,0.556522769988217,0.15261044176706826,0.11764705882352944,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.14841959410548605,1,0.5754537343177187,0.9999999999999998,0.5882352941176471,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.626255010517324,1,0.7632371143843709,0.44779116465863444,0.5490196078431373,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.9919109847383503,0,0.47811690130430823,0.33132530120481923,0.33333333333333337,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.03894116915747111,0,0.681128623560208,0.4096385542168674,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.790160837856752,1,0.45275962937162045,0.13453815261044175,0.09803921568627455,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.38063689465230677,0,0.5317404387533903,0.34538152610441764,0.13725490196078433,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0.9846882199955486,0,0.13732474752527174,0.34738955823293166,0.4901960784313726,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.2651929713395402,1,0.6571007755529228,0.058232931726907626,0.37254901960784315,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.5467464472700075,0,0.4137519664964536,0.8574297188755019,0.4117647058823529,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.04203721267853885,0,0.24979736981826353,0.6787148594377509,0.2941176470588236,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.0366812980122358,1,0.05817268997293914,0.9598393574297187,0.7058823529411765,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.709459174936485,1,0.19696675287068274,0.825301204819277,0.6862745098039217,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.5470131401380788,1,0.33241778444113773,0.3012048192771084,0.7843137254901961,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
0.14294938249572392,0,0.9587469934212584,0.9759036144578312,0.5294117647058824,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0.7873635705563055,1,0.023381292598993936,0.5180722891566264,0.6274509803921569,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.5457478529218912,0,0.693678191206624,0.33734939759036137,0.5686274509803921,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.8039526690341509,0,0.10538317056327905,0.5502008032128514,0.2549019607843137,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.4306728881634487,0,0.6215571202672969,0.2610441767068273,0.6470588235294118,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0.9379387649112395,1,0.31883314146727415,0.2791164658634538,0.6862745098039217,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.33175189141389333,0,0.9342036813400286,0.29718875502008024,0.7647058823529412,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.07768382257103958,0,0.44609056003816216,0.9176706827309236,1.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0.07128720415639833,1,0.8466066512465764,0.5441767068273091,0.05882352941176472,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0.2657464091710264,1,0.8510553611045335,0.6947791164658633,0.09803921568627455,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0.909988149211652,0,0.33846983437682104,0.5622489959839356,0.3921568627450981,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.07900525565418959,0,0.30969710720064675,0.5983935742971886,0.05882352941176472,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.22730453718761345,0,0.033631400906128386,0.014056224899598391,0.27450980392156865,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.7867379451815819,0,0.7735913067833595,0.49598393574297184,0.5490196078431373,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.3666686050358833,1,0.8500377848518097,0.8072289156626505,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.23179821175413728,1,0.061401420985558,0.4999999999999999,0.6470588235294118,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.7360923679719913,1,0.6371467728317661,0.6827309236947791,0.7058823529411765,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0.4794576309251436,1,0.16508515828621143,0.17068273092369476,0.21568627450980393,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0.6251461296448173,0,0.9507246285922542,0.6787148594377509,0.5294117647058824,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.9817686349135053,0,0.4002701938057929,0.12449799196787148,0.6862745098039217,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.10692980362983032,1,0.8434143344934986,0.03012048192771084,1.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0.3453873162476113,0,0.5774069547391996,0.429718875502008,0.33333333333333337,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.4311340863563539,1,0.8603178337723444,0.010040160642570281,0.23529411764705888,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
0.702874066825613,1,0.6888260922735314,0.8413654618473895,0.1960784313725491,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0.1658609066354389,0,0.4250226855779403,0.2670682730923694,0.2549019607843137,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.8359698496694413,0,0.053981206398349545,0.5502008032128514,0.6274509803921569,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.8184463235485793,1,0.7776299516185987,0.49397590361445776,0.33333333333333337,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0.44792972141623943,0,0.3250277127687714,0.30722891566265054,0.07843137254901966,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0.29365291026085777,0,0.6342852189361837,0.058232931726907626,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0.5438529299119113,0,0.775106949186025,0.6666666666666666,0.3137254901960784,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0.6250258170727552,1,0.28093843997468404,0.38554216867469876,0.8431372549019608,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.7180154040196431,1,0.786931165012532,0.6024096385542168,0.5686274509803921,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0.3913046093751567,1,0.6981116273057182,0.14457831325301204,0.03921568627450983,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0.33708574877531833,1,0.660173127550958,0.35742971887550196,0.1568627450980392,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0.3911281509361321,1,0.13835749638613762,0.8333333333333333,0.05882352941176472,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0.06786631669076261,1,0.9545924298598142,0.11244979919678715,0.9803921568627451,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.06366740792579122,0,0.33284352782560245,0.09236947791164658,0.9607843137254902,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.3734642601478642,1,0.06543258066744709,0.49196787148594373,0.607843137254902,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0.9984078636297101,0,0.601020893996371,0.3694779116465863,0.17647058823529416,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.5790102686780256,1,0.47966157396388537,0.5783132530120482,0.2549019607843137,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0.6711215738488594,0,0.49263000674574153,0.6546184738955823,0.1568627450980392,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0.06647069085484089,0,0.07558437047382134,0.09036144578313253,0.11764705882352944,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0.5151142668653161,1,0.5204660782459494,0.7269076305220883,0.4117647058823529,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.45164537468342764,1,0.8389226355791389,0.33132530120481923,0.9607843137254902,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.7880092480263726,0,0.6568467860926256,0.7068273092369477,0.5490196078431373,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.3031014575868106,0,0.15435964159062746,0.1144578313253012,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.19169602627626575,0,0.26631062961569707,0.8734939759036143,0.37254901960784315,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.13450343993695624,0,0.1637233661301059,0.7128514056224898,0.5294117647058824,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0.4305525755913865,1,0.19803551138820563,0.24899598393574293,0.9803921568627451,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.4980980587566498,0,0.25001443926541517,0.6164658634538152,0.1568627450980392,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.7490821153356421,0,0.21661730342899932,0.5763052208835341,0.7843137254901961,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.9215341457105561,0,0.20442459552608336,0.8172690763052208,0.9019607843137255,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.3761011106855612,1,0.6863969577099963,0.46586345381526095,0.4509803921568628,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0.23207493066988039,1,0.42600637633914706,0.22088353413654616,0.607843137254902,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0.3603401637454106,1,0.9528352395355282,0.15261044176706826,0.6470588235294118,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0.3499010429094789,1,0.682544632502741,0.022088353413654616,0.7843137254901961,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.2999673150845898,0,0.6881990589543827,0.7590361445783131,0.8431372549019608,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.16015608551015542,1,0.49222712342421093,0.1144578313253012,0.2549019607843137,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0.7614342060673631,1,0.45910633135742146,0.5060240963855421,0.4509803921568628,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0.41125644424214114,0,0.15314300071908046,0.14457831325301204,0.6470588235294118,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0.31776555491166053,0,0.2533984366346872,0.7771084337349397,0.9803921568627451,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.2594400251854318,1,0.8488397557129169,0.2469879518072289,0.3529411764705882,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0.36025393973543274,0,0.5818580922144594,0.7851405622489959,0.4117647058823529,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.7733732236350038,0,0.7062190598910384,0.8493975903614457,0.17647058823529416,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.057866336742857946,0,0.31726935132143813,0.19879518072289154,0.33333333333333337,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.8333169574554694,0,0.01937248722643408,0.57429718875502,0.3137254901960784,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0.5050862139839303,0,0.9301036380171749,0.9417670682730923,0.5294117647058824,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0.8794929226129486,0,0.4379170760320636,0.4216867469879517,0.43137254901960786,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.8945139472349165,0,0.04042397526986254,0.9959839357429717,0.13725490196078433,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0.7577526413622593,0,0.7790189533186388,0.5401606425702811,0.9607843137254902,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.07616387374398688,1,0.7057320191696801,0.4216867469879517,0.5098039215686275,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.8625468968379852,1,0.20869325710075531,0.17269076305220882,0.17647058823529416,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.9954501795665139,1,0.8947101915521548,0.2690763052208835,0.4901960784313726,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0.6198503712645455,1,0.7723532219589719,0.4216867469879517,0.8823529411764707,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0.1354238311132322,1,0.42758624944961365,0.07228915662650602,0.9411764705882354,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0.04815911738697135,0,0.06192598862438762,0.29317269076305214,0.8431372549019608,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.8034954812603143,1,0.5873751559870556,0.0,0.2549019607843137,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0.8297717469987028,0,0.2651323248673889,0.49598393574297184,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0.7724628585063997,0,0.9519574535791525,0.6626506024096385,0.8039215686274509,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.9708262064844467,0,0.9691386115869972,0.7228915662650601,0.7647058823529412,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.6061307276303839,0,0.4984342374151055,0.6265060240963854,0.7843137254901961,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.48917888674777077,0,0.4925823647561757,0.5180722891566264,0.11764705882352944,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.04686776244683689,0,0.8322634790163336,0.7068273092369477,0.23529411764705888,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.11642447077507365,1,0.8046287986015306,0.49397590361445776,0.37254901960784315,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0.7959157892203947,1,0.9695776057159059,0.0,0.23529411764705888,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0.13259247525070134,1,0.4966482191353495,0.5522088353413653,0.3921568627450981,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.27377927856571377,1,0.33747764695505483,0.9377510040160641,0.21568627450980393,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0.2770577961544092,0,0.8726556929598188,0.1546184738955823,0.1568627450980392,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.6442778338122442,1,0.1594106028411012,0.35742971887550196,0.27450980392156865,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0.6216530546359442,0,0.5674343028596219,0.13453815261044175,0.11764705882352944,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.7983801917381358,0,0.08910599654853511,0.2228915662650602,0.7058823529411765,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.31558388693826567,1,0.7906706060152109,0.0321285140562249,0.43137254901960786,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0.39714979516784615,1,0.947027569741652,0.8393574297188754,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.9606998983358768,0,0.7929811919337966,0.024096385542168672,0.3137254901960784,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0.93777834814849,1,0.762922029888622,0.38554216867469876,0.6666666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.16479212995361953,0,0.3729065973231271,0.14056224899598393,1.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.2203023454935924,1,0.4385196308767431,0.5903614457831324,0.27450980392156865,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0.32185016673317285,0,0.4246482256089957,0.6947791164658633,0.9215686274509803,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.5787215185050762,1,0.4515847637478244,0.7690763052208834,0.43137254901960786,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.42206853405146577,0,0.7974945371024386,0.3092369477911646,0.3137254901960784,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.8776040152315718,0,0.12808331420741784,0.8212851405622489,0.1568627450980392,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.5599728093587141,1,0.5666685919020554,0.6787148594377509,0.09803921568627455,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0.36891644492391235,0,0.8433028663990152,0.35140562248995977,0.8627450980392156,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.4714387979971968,0,0.9444110028922026,0.9759036144578312,0.7450980392156864,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.9586365377250097,1,0.9682355379503851,0.429718875502008,0.7450980392156864,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0.10185261308880472,0,0.8226483949353026,0.33734939759036137,0.9411764705882354,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0.9005516331429053,1,0.6769158983342196,0.7650602409638553,0.27450980392156865,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.2632579441388728,1,0.20123136841651681,0.3092369477911646,0.8039215686274509,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.8470105333656841,1,0.9077467999199292,0.2329317269076305,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0.06769787908987551,0,0.6543443172564041,0.2329317269076305,0.7647058823529412,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0.9817626192849023,1,0.8504277208810593,0.09236947791164658,0.8823529411764707,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.7909709425086375,0,0.6335168780598726,0.78714859437751,0.5882352941176471,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0.014690165048796774,0,0.18647813116355594,0.14056224899598393,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.9560839059877564,1,0.8715873390451798,0.9538152610441766,0.17647058823529416,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.018231365086494717,1,0.029288798154444406,0.395582329317269,0.33333333333333337,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.7824848957591825,1,0.29201596117916256,0.6706827309236947,0.9607843137254902,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.8464169913435104,0,0.9904211278770679,0.3775100401606425,0.8039215686274509,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0.28116045486173086,0,0.752896779634152,0.040160642570281124,0.07843137254901966,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.508653481745575,1,0.3557495131868678,0.5160642570281124,0.6470588235294118,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.8555306686772236,0,0.32676335798949596,0.37550200803212846,0.43137254901960786,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0.29889252277416734,1,0.3948974721119876,0.37951807228915657,0.5098039215686275,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.054353209638641195,0,0.2753373199529811,0.6024096385542168,0.8431372549019608,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
0.40437055470111355,1,0.9564440949574647,0.9899598393574296,0.2941176470588236,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0.2748560760856706,0,0.25566795536056847,0.3052208835341365,0.8823529411764707,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0.6652984453610481,1,0.11454560516807356,0.8112449799196786,0.5882352941176471,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.40777540049047434,0,0.45714967181142835,0.359437751004016,0.47058823529411764,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0.6672515194475248,1,0.4357757152696218,0.09236947791164658,0.9019607843137255,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.7165676427358278,1,0.24116435808690403,0.1365461847389558,0.1568627450980392,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0.6960222658466698,1,0.29171584699011366,0.33734939759036137,0.5882352941176471,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0.7390279947303094,0,0.4205890471774043,0.5783132530120482,0.7254901960784313,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.07180655342580024,0,0.9806461245062202,0.8734939759036143,0.9607843137254902,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
